Campaign_ID,Customer_ID,Campaign_Type,Impressions,Clicks,Conversions,Spend
2808,3807,Email,10093,507,5,122.55
2809,3808,TV,9979,487,10,468.51
2810,3809,Social Media,9991,490,6,587.36
2811,3810,Email,9981,463,11,229.26
2812,3811,Social Media,9981,487,8,146.79
2813,3812,Email,10104,503,7,75.84
2814,3813,Billboard,10017,486,8,491.01
2815,3814,Social Media,9995,527,9,1216.68
2816,3815,Social Media,9957,494,9,611.2
2817,3816,Social Media,10119,512,8,258.14
2818,3817,Billboard,10137,520,11,276.94
2819,3818,Social Media,9861,491,10,58.61
2820,3819,Email,9990,498,8,791.76
2821,3820,Billboard,9787,502,7,23.98
2822,3821,Email,10076,495,10,335.37
2823,3822,Email,9992,486,15,437.33
2824,3823,Billboard,10021,523,11,69.12
2825,3824,Social Media,9952,511,9,305.01
2826,3825,Social Media,10162,518,18,974.74
2827,3826,Social Media,10251,510,9,294.62
2828,3827,Social Media,9963,492,17,152.73
2829,3828,Email,9849,466,10,267.56
2830,3829,Social Media,10119,482,15,841.51
2831,3830,Email,10055,524,13,194.16
2832,3831,TV,9990,517,11,372.22
2833,3832,Email,10193,485,8,447.68
2834,3833,TV,9986,485,12,104.49
2835,3834,Social Media,10207,505,10,95.5
2836,3835,Email,9914,527,8,330.53
2837,3836,Email,10148,490,5,473.06
2838,3837,Email,9985,475,12,245.71
2839,3838,Social Media,10068,540,4,661.02
2840,3839,Social Media,9986,514,10,537.61
2841,3840,Email,9988,513,13,630.18
2842,3841,Social Media,10002,503,3,31.87
2843,3842,Social Media,10125,508,1,697.11
2844,3843,Billboard,10039,481,12,339.49
2845,3844,TV,9976,475,15,304.14
2846,3845,Email,10058,497,10,344.73
2847,3846,Social Media,9957,479,10,448.8
2848,3847,Social Media,10060,472,9,405.84
2849,3848,Billboard,9896,487,7,49.66
2850,3849,Billboard,9986,498,9,618.78
2851,3850,Email,9920,513,10,279.01
2852,3851,Email,9932,519,12,322.04
2853,3852,Email,10099,510,12,466.03
2854,3853,Email,10129,506,5,1328.22
2855,3854,Billboard,9999,501,10,351.07
2856,3855,TV,10158,492,6,1041.33
2857,3856,Social Media,9909,493,8,1114.04
2858,3857,Billboard,10029,519,10,489.25
2859,3858,Email,9918,446,7,62.74
2860,3859,TV,9960,477,5,1198.65
2861,3860,Email,10116,524,12,656.01
2862,3861,Email,9934,505,12,453.15
2863,3862,TV,9908,488,9,165.81
2864,3863,Social Media,9969,496,9,756.72
2865,3864,Billboard,9805,501,12,284.98
2866,3865,Social Media,9955,482,9,206.51
2867,3866,Social Media,10091,476,12,509.67
2868,3867,Email,9967,507,7,725.28
2869,3868,Email,10052,492,14,80.09
2870,3869,TV,9977,518,10,928.61
2871,3870,Billboard,10026,512,12,768.42
2872,3871,Email,9800,506,10,898.42
2873,3872,Social Media,9930,483,6,17.54
2874,3873,TV,9948,515,12,312.76
2875,3874,TV,9899,503,11,117.81
2876,3875,Social Media,9885,511,11,97.86
2877,3876,Social Media,9943,479,7,169.17
2878,3877,Social Media,10008,482,12,234.29
2879,3878,Social Media,9989,457,7,1021.35
2880,3879,Email,10078,489,7,927.77
2881,3880,Email,10048,492,4,573.13
2882,3881,Social Media,10063,506,11,1070.65
2883,3882,Billboard,10002,522,11,1070.92
2884,3883,Email,9940,537,14,411.94
2885,3884,TV,10057,481,6,313.26
2886,3885,Email,10176,478,14,244.67
2887,3886,Email,9972,497,12,1302.63
2888,3887,Billboard,9867,491,7,285.68
2889,3888,Billboard,9983,492,14,1033.63
2890,3889,TV,9915,486,10,223.09
2891,3890,Email,9997,495,8,335.16
2892,3891,Email,10002,467,3,565.31
2893,3892,Email,9945,512,14,528.25
2894,3893,Social Media,9943,496,10,507.2
2895,3894,TV,10012,504,9,318.03
2896,3895,TV,9944,500,13,248.25
2897,3896,Email,9881,526,14,345.62
2898,3897,Social Media,10139,490,11,137.43
2899,3898,TV,9883,489,17,110.12
2900,3899,TV,10079,476,11,72.25
2901,3900,Social Media,9985,489,15,106.25
2902,3901,Email,10068,520,9,150.05
2903,3902,Social Media,9934,514,15,128.33
2904,3903,Social Media,10085,475,9,588.28
2905,3904,Billboard,10110,497,4,84.17
2906,3905,Email,10090,508,7,45.61
2907,3906,TV,10045,480,11,577.46
2908,3907,Email,10049,496,8,768
2909,3908,TV,9875,478,7,157.09
2910,3909,Email,9871,506,10,650.42
2911,3910,Email,10123,494,10,1675.57
2912,3911,Email,10106,509,8,548.78
2913,3912,Email,10184,530,13,523.25
2914,3913,Email,10091,506,8,216.3
2915,3914,Email,10089,491,7,787.84
2916,3915,Social Media,10256,494,10,451.55
2917,3916,TV,9906,518,11,605.93
2918,3917,Social Media,9854,519,9,283.63
2919,3918,Email,9971,522,7,377.81
2920,3919,Billboard,10096,472,11,436.98
2921,3920,Email,10125,510,10,156.47
2922,3921,Billboard,10014,507,11,105.78
2923,3922,Email,9987,501,9,76.21
2924,3923,Email,9991,506,16,148.64
2925,3924,Social Media,9813,543,6,668.35
2926,3925,TV,10017,473,10,73.88
2927,3926,Social Media,10096,507,14,156.97
2928,3927,Email,10063,511,12,400.76
2929,3928,TV,9938,491,14,222.37
2930,3929,Email,10054,480,11,443.57
2931,3930,TV,9941,480,12,605.87
2932,3931,TV,10071,508,6,519.27
2933,3932,TV,9882,465,6,339.61
2934,3933,Email,9980,530,9,47.94
2935,3934,Email,9893,475,7,493.43
2936,3935,Social Media,9980,509,7,50.49
2937,3936,Email,9986,480,12,171.62
2938,3937,Social Media,9976,544,10,180.01
2939,3938,Email,10144,511,16,693.68
2940,3939,Social Media,9978,474,8,381.06
2941,3940,TV,9973,480,9,199.11
2942,3941,TV,9947,479,11,282.44
2943,3942,Email,10102,473,7,508.45
2944,3943,Billboard,9983,511,6,256.05
2945,3944,Email,9951,472,6,130.2
2946,3945,TV,10015,529,12,677.79
2947,3946,Email,10091,483,7,751.2
2948,3947,Billboard,9977,485,7,447.01
2949,3948,TV,9863,477,14,336.31
2950,3949,Email,10052,486,7,613.06
2951,3950,Email,10181,519,5,257.1
2952,3951,Social Media,9838,482,17,552.23
2953,3952,Email,10048,517,14,646.85
2954,3953,TV,10025,490,10,843.56
2955,3954,Email,10035,468,7,486.87
2956,3955,Email,10118,523,8,277.61
2957,3956,TV,10147,479,7,178.74
2958,3957,TV,10000,504,12,354.41
2959,3958,Social Media,9785,500,6,97.78
2960,3959,TV,9970,513,11,161.32
2961,3960,Email,10129,493,8,557.23
2962,3961,Email,9954,501,7,190.24
2963,3962,Billboard,10027,480,8,1108.68
2964,3963,Email,10025,516,6,326.72
2965,3964,TV,9925,521,7,162.61
2966,3965,Email,9968,473,7,215
2967,3966,Social Media,9915,501,11,238.97
2968,3967,Email,9971,514,14,390.58
2969,3968,Social Media,9921,517,8,106.46
2970,3969,Social Media,9989,506,9,91.4
2971,3970,Billboard,10025,488,11,385.48
2972,3971,Email,9987,499,15,728.43
2973,3972,TV,9953,501,7,314.69
2974,3973,Email,9948,471,13,795.37
2975,3974,Email,9900,556,8,213.02
2976,3975,Email,9867,510,7,354.82
2977,3976,TV,10089,500,13,112.63
2978,3977,Social Media,10129,529,13,307.86
2979,3978,TV,9982,494,10,471.09
2980,3979,Billboard,10027,536,10,185.8
2981,3980,TV,9804,518,11,132.75
2982,3981,Social Media,10076,462,9,180.71
2983,3982,Social Media,10102,487,10,272
2984,3983,Social Media,9933,495,6,225.36
2985,3984,Social Media,10112,505,8,140.72
2986,3985,Email,9918,461,9,795.73
2987,3986,Social Media,10053,494,14,564.83
2988,3987,Email,10045,481,9,390.71
2989,3988,Email,9898,488,10,549.11
2990,3989,Social Media,9738,546,15,534
2991,3990,Billboard,9821,502,8,240.56
2992,3991,Billboard,9802,477,4,419.49
2993,3992,Email,9968,510,8,419.8
2994,3993,Email,9864,500,5,86.62
2995,3994,Email,9998,476,11,453.54
2996,3995,Email,10285,501,10,504.15
2997,3996,Social Media,9953,462,8,239.76
2998,3997,Email,9997,516,6,263.76
2999,3998,Email,10044,563,8,1162.2
3000,3999,Social Media,9892,487,12,420.52
3001,4000,Social Media,10169,503,8,490.71
3002,4001,Email,10111,481,14,77.23
3003,4002,Social Media,9959,485,18,417.43
3004,4003,Email,10072,488,9,269.32
3005,4004,Social Media,10077,486,13,513.37
3006,4005,Email,9981,532,13,306.85
3007,4006,Email,10012,508,13,136.2
3008,4007,Email,9858,506,18,95.09
3009,4008,Billboard,9844,502,10,289.31
3010,4009,Email,9945,515,10,297.59
3011,4010,Email,9849,525,11,219
3012,4011,TV,9972,494,6,184.02
3013,4012,Email,9875,477,11,141.79
3014,4013,Email,9944,528,11,791.55
3015,4014,TV,10145,533,13,465.28
3016,4015,Social Media,10117,494,8,240.79
3017,4016,Billboard,10014,489,6,138.93
3018,4017,TV,9892,499,6,975.25
3019,4018,Social Media,10018,482,12,406.59
3020,4019,TV,10073,506,11,974.93
3021,4020,Billboard,9951,507,3,302.62
3022,4021,Email,10027,521,12,798.9
3023,4022,Social Media,9936,487,13,110.12
3024,4023,Email,9920,483,7,726.18
3025,4024,Email,9766,520,12,483.01
3026,4025,Social Media,10046,473,8,257.45
3027,4026,Email,9873,520,7,315.29
3028,4027,Social Media,9743,520,16,524.65
3029,4028,Billboard,9822,479,15,690.11
3030,4029,Social Media,9988,556,9,139.76
3031,4030,Email,10068,496,11,793.43
3032,4031,Email,10074,538,6,60.49
3033,4032,Social Media,10077,504,6,807.45
3034,4033,Email,9951,466,9,342.03
3035,4034,TV,10118,517,11,142.89
3036,4035,Email,9992,508,10,255.36
3037,4036,TV,10017,515,9,1270.43
3038,4037,TV,9803,487,7,408.24
3039,4038,Social Media,9960,482,9,1216.53
3040,4039,Email,10027,494,8,203.1
3041,4040,Email,10094,528,10,231.23
3042,4041,Billboard,9879,487,5,350.52
3043,4042,TV,9907,517,2,473.19
3044,4043,Social Media,9959,486,11,125.93
3045,4044,TV,9866,503,11,281.35
3046,4045,Email,10061,506,9,568.74
3047,4046,Email,9952,503,10,557.4
3048,4047,Billboard,9973,500,5,152.55
3049,4048,Social Media,9946,499,14,153.62
3050,4049,Social Media,10137,477,11,384.14
3051,4050,TV,9925,510,3,508.24
3052,4051,Social Media,9985,512,12,843.75
3053,4052,Email,10121,504,10,248.39
3054,4053,Email,10200,509,8,224.87
3055,4054,Social Media,10107,506,10,381.83
3056,4055,TV,10065,504,6,124.41
3057,4056,Social Media,9935,491,12,201.62
3058,4057,Email,9972,527,14,495.99
3059,4058,Email,9986,514,10,160.56
3060,4059,TV,10032,513,18,307.64
3061,4060,Email,9990,501,8,314.04
3062,4061,Email,10027,508,5,629.73
3063,4062,Social Media,10070,475,10,292.91
3064,4063,Social Media,9934,533,8,426.74
3065,4064,Social Media,10053,534,6,587.35
3066,4065,Billboard,10073,512,12,247.13
3067,4066,Social Media,9839,524,13,830.31
3068,4067,Email,9920,495,12,84.66
3069,4068,Social Media,10118,522,9,300.26
3070,4069,TV,9744,485,12,364.25
3071,4070,Billboard,9878,482,16,273.11
3072,4071,TV,9918,468,12,77.61
3073,4072,Billboard,10013,488,10,806.66
3074,4073,Email,10145,464,12,363.11
3075,4074,Social Media,9901,504,7,531.18
3076,4075,Social Media,9800,491,6,320.8
3077,4076,TV,9798,473,10,342.41
3078,4077,Billboard,10010,465,19,211.78
3079,4078,Social Media,10006,531,13,418.88
3080,4079,Social Media,9988,509,7,246.43
3081,4080,Social Media,9937,490,13,318.25
3082,4081,Billboard,10036,501,12,409.22
3083,4082,Social Media,9884,532,16,95.21
3084,4083,Email,9891,503,6,205.23
3085,4084,Email,10050,511,8,814.61
3086,4085,Billboard,9884,503,8,183.51
3087,4086,Social Media,9978,491,13,677.63
3088,4087,Email,10064,494,8,140.43
3089,4088,Email,10065,518,12,267.4
3090,4089,Billboard,9982,506,10,461.86
3091,4090,Email,9997,522,11,353.91
3092,4091,TV,10229,526,10,141.43
3093,4092,Social Media,10147,474,17,244.55
3094,4093,Email,10011,465,11,806.25
3095,4094,Social Media,9830,481,15,487.01
3096,4095,Social Media,9961,491,12,183.85
3097,4096,Email,9960,522,8,887.87
3098,4097,Social Media,9850,498,7,262.11
3099,4098,Email,9855,534,12,315.32
3100,4099,Social Media,10002,499,10,814.01
3101,4100,Email,10012,510,12,376.84
3102,4101,Social Media,9885,505,5,674.91
3103,4102,Social Media,9969,486,10,222.41
3104,4103,TV,10058,490,9,183.99
3105,4104,Social Media,9970,515,10,270.27
3106,4105,Email,9957,508,6,829.35
3107,4106,Email,9911,492,9,923.93
3108,4107,Social Media,9984,509,12,617.49
3109,4108,Social Media,9926,495,6,162.49
3110,4109,Email,10024,555,10,515.11
3111,4110,TV,9905,550,7,175.57
3112,4111,Social Media,9921,489,13,229.02
3113,4112,Social Media,10000,493,13,857.75
3114,4113,TV,9839,482,10,243.27
3115,4114,Social Media,9884,469,11,248.37
3116,4115,Social Media,9801,484,14,340.79
3117,4116,TV,10055,483,8,290.56
3118,4117,TV,9999,494,2,1394.72
3119,4118,TV,9965,537,7,346.04
3120,4119,Billboard,9951,481,11,221.71
3121,4120,TV,10029,503,12,1734.95
3122,4121,TV,9909,527,12,981.48
3123,4122,TV,10080,457,9,438.77
3124,4123,Email,9912,462,9,104.93
3125,4124,Email,9830,486,14,37.44
3126,4125,TV,9939,512,10,171.99
3127,4126,TV,10060,497,8,347.72
3128,4127,TV,9823,502,16,30.28
3129,4128,Social Media,9966,486,5,95.99
3130,4129,Email,10015,498,8,1092.61
3131,4130,TV,10050,482,4,75.45
3132,4131,Social Media,9820,505,7,591.2
3133,4132,Email,10109,500,11,303.56
3134,4133,TV,10020,539,9,640.21
3135,4134,Email,10035,512,7,158.21
3136,4135,Social Media,9992,502,11,497.47
3137,4136,Email,9931,507,14,290.02
3138,4137,Email,10031,508,12,1232.59
3139,4138,Email,9943,506,9,224.08
3140,4139,Email,10028,504,9,284.51
3141,4140,Email,9826,481,5,455.48
3142,4141,Email,9940,517,11,203.86
3143,4142,Email,9914,539,10,16.01
3144,4143,Billboard,10010,487,8,1137.87
3145,4144,Email,10013,485,12,341.74
3146,4145,Social Media,10006,510,10,386.87
3147,4146,Email,9952,490,10,108.61
3148,4147,Social Media,9931,494,13,199.59
3149,4148,Email,10003,509,15,349.06
3150,4149,Email,9973,515,13,870.27
3151,4150,Social Media,9998,520,6,310.94
3152,4151,Social Media,10095,497,9,895.23
3153,4152,Email,10087,470,13,300.67
3154,4153,Email,9892,517,15,941.36
3155,4154,TV,9890,490,14,40.56
3156,4155,Social Media,9992,545,15,126.18
3157,4156,Social Media,9950,499,8,910.05
3158,4157,Social Media,9970,537,8,256.19
3159,4158,Billboard,9872,506,15,631.49
3160,4159,Social Media,10053,498,6,337.91
3161,4160,TV,9808,472,11,492.22
3162,4161,Email,10269,504,8,681.95
3163,4162,Email,10016,482,10,38.95
3164,4163,Email,10126,497,12,240.1
3165,4164,Social Media,10014,476,5,152.61
3166,4165,TV,9995,475,11,178.67
3167,4166,Billboard,10182,519,13,708.3
3168,4167,Email,10085,513,13,176.54
3169,4168,Social Media,9765,515,11,223.49
3170,4169,Email,10013,469,5,78.42
3171,4170,Email,9912,516,10,508.11
3172,4171,Email,9986,487,12,346.43
3173,4172,Email,9779,464,15,198.76
3174,4173,TV,9832,485,13,155.18
3175,4174,Social Media,10171,480,10,989.93
3176,4175,TV,9982,518,14,76.98
3177,4176,Email,9924,499,7,423.75
3178,4177,Email,10173,543,12,180.14
3179,4178,Social Media,9859,478,8,750.83
3180,4179,Email,10006,508,12,136.52
3181,4180,TV,10099,486,13,349.22
3182,4181,TV,10055,490,7,325.72
3183,4182,TV,10089,496,13,698.69
3184,4183,Email,10051,502,8,540.84
3185,4184,Email,10300,508,11,595.77
3186,4185,Email,10158,506,8,107.43
3187,4186,Social Media,9907,509,14,77.12
3188,4187,Billboard,9919,501,10,530.11
3189,4188,Billboard,9917,493,14,209.34
3190,4189,Email,10029,512,9,695.96
3191,4190,Email,10032,507,16,210.05
3192,4191,TV,10132,475,12,383.35
3193,4192,TV,10214,460,11,636.44
3194,4193,Social Media,10042,498,5,704.44
3195,4194,Email,10071,486,7,403.77
3196,4195,Billboard,9948,509,7,333.8
3197,4196,Billboard,10212,535,16,37.52
3198,4197,Email,10189,490,13,344.38
3199,4198,Email,10153,531,10,860.06
3200,4199,Email,9948,526,11,132.56
3201,4200,Social Media,10134,479,12,273.65
3202,4201,TV,10154,526,8,370.97
3203,4202,Email,9814,503,10,102.83
3204,4203,Social Media,10002,534,6,416.88
3205,4204,Email,9857,505,11,291.28
3206,4205,TV,10223,475,9,240.25
3207,4206,Email,10054,515,6,407.89
3208,4207,Email,9878,498,7,635.71
3209,4208,Email,9977,499,5,143.78
3210,4209,TV,9808,499,13,231.47
3211,4210,Social Media,10289,449,12,454.99
3212,4211,Social Media,10009,520,11,250.49
3213,4212,Email,9890,508,8,48.91
3214,4213,Social Media,9948,533,9,181.33
3215,4214,Email,9923,504,9,202.28
3216,4215,Social Media,9940,476,10,128.03
3217,4216,Social Media,10036,494,7,939.56
3218,4217,Billboard,10033,528,15,679.64
3219,4218,Social Media,10037,466,11,206.78
3220,4219,Social Media,9905,528,7,711.72
3221,4220,Social Media,9933,529,5,359.1
3222,4221,Email,10041,515,9,100
3223,4222,Social Media,10055,511,11,305.18
3224,4223,Email,10085,510,14,439.01
3225,4224,Social Media,9973,476,12,974.85
3226,4225,TV,9903,512,9,179.43
3227,4226,Billboard,10031,485,6,100.81
3228,4227,Email,10036,497,7,543.56
3229,4228,TV,9969,484,8,434.51
3230,4229,Social Media,10005,491,12,729.86
3231,4230,TV,10012,522,14,93.58
3232,4231,Email,9893,534,9,591.02
3233,4232,TV,10221,484,12,472.15
3234,4233,Social Media,9945,541,14,213.24
3235,4234,Email,10062,488,7,264.49
3236,4235,Email,10185,492,11,44.05
3237,4236,Social Media,10012,529,7,144.96
3238,4237,Billboard,10122,500,11,343.93
3239,4238,TV,10039,482,11,216.22
3240,4239,Social Media,9922,512,10,200.24
3241,4240,Email,9929,486,11,185.43
3242,4241,Email,9984,517,8,171.39
3243,4242,Social Media,9983,473,11,380.05
3244,4243,Social Media,9862,478,5,416.41
3245,4244,TV,9933,483,12,244.5
3246,4245,Social Media,10032,514,10,425.09
3247,4246,TV,9963,509,16,405.24
3248,4247,Social Media,9909,463,6,190.06
3249,4248,Social Media,10128,497,8,945.8
3250,4249,Email,10132,502,3,439.85
3251,4250,Email,10133,500,5,340.24
3252,4251,Social Media,10169,483,9,253.05
3253,4252,Billboard,9956,510,18,441.12
3254,4253,TV,9967,508,7,116.83
3255,4254,Email,9907,510,11,116.76
3256,4255,Social Media,9908,481,10,143.35
3257,4256,Billboard,10085,495,9,333.36
3258,4257,Email,9923,532,10,98.98
3259,4258,TV,9933,497,10,312.29
3260,4259,Social Media,10021,521,7,48.58
3261,4260,Email,10070,506,15,297.04
3262,4261,Social Media,10059,496,9,93.9
3263,4262,TV,10104,523,12,1100.85
3264,4263,Email,9900,499,9,244.75
3265,4264,Social Media,10179,478,10,558.15
3266,4265,TV,9871,465,13,465.92
3267,4266,Email,10027,545,7,848.92
3268,4267,Email,10223,493,11,233.37
3269,4268,Billboard,10067,497,14,111.21
3270,4269,Email,10114,527,6,652.54
3271,4270,Email,9942,517,6,189.67
3272,4271,TV,10074,483,18,134.42
3273,4272,TV,9945,513,6,725.59
3274,4273,Billboard,9888,499,17,688.93
3275,4274,Email,10022,478,7,734.92
3276,4275,TV,9907,479,14,303.47
3277,4276,Email,9927,519,11,539.54
3278,4277,Email,9936,511,7,480.83
3279,4278,Billboard,9958,514,9,617.39
3280,4279,Email,10127,542,6,306.75
3281,4280,Social Media,10019,508,12,925.87
3282,4281,Email,10049,483,15,78.99
3283,4282,TV,10008,456,9,32.35
3284,4283,Social Media,9897,486,13,1178.97
3285,4284,Social Media,9974,516,5,25.82
3286,4285,TV,10131,558,11,169.92
3287,4286,Billboard,9908,514,9,765.16
3288,4287,TV,10030,498,15,238.45
3289,4288,TV,9972,508,15,304.91
3290,4289,Billboard,9946,510,9,52.58
3291,4290,TV,10054,534,9,471.15
3292,4291,Social Media,9948,491,11,423.86
3293,4292,TV,9773,546,9,155.24
3294,4293,Social Media,10063,486,9,608.54
3295,4294,Email,10022,499,10,181.13
3296,4295,Email,10049,529,8,194.97
3297,4296,Billboard,10066,491,15,845.44
3298,4297,Social Media,9972,513,8,352.06
3299,4298,Email,9908,492,9,568.38
3300,4299,Email,9947,526,9,625.18
3301,4300,Email,10004,435,13,382.3
3302,4301,Email,10119,490,7,137.28
3303,4302,Email,9909,503,7,284.54
3304,4303,TV,10184,529,11,365.71
3305,4304,Email,9997,495,10,214.29
3306,4305,Email,9928,524,8,132.91
3307,4306,Social Media,10119,494,14,223.68
3308,4307,Email,10010,510,5,469
3309,4308,TV,10104,527,9,136.8
3310,4309,TV,9950,516,15,322.65
3311,4310,TV,9919,509,9,188.1
3312,4311,Email,10124,502,12,26.35
3313,4312,TV,9897,500,13,56.12
3314,4313,Social Media,10027,502,13,103.24
3315,4314,Email,10074,497,13,498.5
3316,4315,Social Media,9901,526,11,496.91
3317,4316,Email,9991,481,9,626.08
3318,4317,Email,10071,501,17,193.73
3319,4318,Email,9918,470,8,236.9
3320,4319,Social Media,9943,525,8,1296.2
3321,4320,Billboard,9958,508,10,149.82
3322,4321,Social Media,9880,525,11,206.02
3323,4322,Social Media,9920,482,11,606.74
3324,4323,TV,9910,515,11,86.92
3325,4324,Billboard,9988,520,10,335.86
3326,4325,Social Media,9830,467,8,43.34
3327,4326,TV,9954,495,5,747.05
3328,4327,Email,9948,473,9,110.46
3329,4328,Social Media,9899,496,8,181.89
